dispatch_date,order_id,customer_id,product_type,quantity,batch_ref,vehicle_number,driver_name,transporter,invoice_no,eway_bill_no,freight_inr,delivery_status,delivery_date,remarks
2021-07-17,D-4300,OEM-RENAULT,Brake Pad Type A,1810,BATCH-2024-0284,MH10-8816,,Gati Ltd,INV-973486,EWB370487358581,5593.1,Delivered,2021-07-21,Short delivery – balance next trip
12-Aug-2022,D-1484,OEM-TATA,Wheel Hub Assy,640,BATCH-2023-0202,KA01-9372,Vijay Chavan,Mahindra Logistics,INV-913947,,1386.51,Delivered,,POD pending
04/09/2022,D-3273,OEM-HONDA,CV Joint,1943,BATCH-2024-0162,GJ01-3428,Ravi Kumar,Gati Ltd,INV-446203,EWB636892611609,16344.39,Partial,07-04-2023,Customer requested reschedule
2023-03-11,D-3525,OEM-HYUNDAI,Drum Brake Assy,857,BATCH-2021-0027,MH10-3856,Deepak More,Gati Ltd,INV-742958,,23432.09,Delivered,,Customer requested reschedule
2024-06-05,D-2873,OEM-FORD,Wheel Hub Assy,1507,BATCH-2021-0476,TN07-4689,Suresh Patil,BlueDart,INV-794669,EWB761190946589,11120.78,Delivered,16/09/2022,Returned – wrong address
10-Feb-2023,D-1991,OEM-HONDA,Brake Pad Type A,1408,BATCH-2024-0118,MH10-5291,Ganesh Waghmare,Delhivery,INV-177518,EWB879291387088,20028.19,Delivered,09/02/2022,Customer not available
2024-11-06,D-1807,OEM-HONDA,Brake Disc,1499,BATCH-2021-0144,MH04-1306,Vijay Chavan,Safexpress,INV-873202,EWB690437142585,,Delivered,01-Mar-2022,On time
27/04/2021,D-2510,OEM-RENAULT,ABS Sensor Ring,139,BATCH-2024-0083,MH13-5397,Deepak More,,INV-889043,EWB162164368876,4812.89,Delivered,05/26/2023,Customer not available
2021-12-09,D-1238,OEM-HYUNDAI,Brake Shoe,1154,BATCH-2022-0281,KA01-9468,Ravi Kumar,,INV-781741,EWB483188865340,24608.96,In Transit,29-Apr-2023,Delayed – vehicle breakdown
11-Aug-2021,D-2420,OEM-HONDA,Brake Shoe,1787,BATCH-2022-0041,MH04-8324,Ganesh Waghmare,BlueDart,INV-391075,EWB528791015586,524.07,,17-09-2021,On time
2023-05-20,D-2679,OEM-MAHINDRA,Brake Pad Type B,1568,BATCH-2023-0109,MH10-4660,Amit Singh,Self-transport,INV-249287,EWB181755812265,,In Transit,03-10-2021,POD pending
10/25/2021,D-3337,OEM-RENAULT,Clutch Plate,835,BATCH-2022-0446,MH10-5925,Rahul Sharma,Self-transport,INV-284322,EWB796252260774,1908.7,Returned,03/01/2024,Delayed – vehicle breakdown
2023-04-28,D-1082,OEM-HONDA,Brake Shoe,1056,BATCH-2024-0074,MH12-1859,Rahul Sharma,BlueDart,INV-551993,EWB309316052379,4683.52,Delivered,2023-12-11,Customer requested reschedule
26-11-2024,D-4463,OEM-FORD,Wheel Hub Assy,717,BATCH-2021-0261,MH13-1976,Rahul Sharma,Self-transport,INV-841095,EWB222639050305,23995.66,Delivered,22-Apr-2023,Short delivery – balance next trip
15-Mar-2022,D-3969,OEM-HYUNDAI,Drum Brake Assy,1644,BATCH-2021-0041,TN07-8765,Ganesh Waghmare,Delhivery,INV-795512,EWB853071966418,6142.26,Delivered,2021-07-12,On time
2022-09-01,D-1642,OEM-FORD,Disc Brake Caliper,714,BATCH-2023-0008,TN07-3644,Amit Singh,Mahindra Logistics,INV-205815,EWB141865952767,23255.88,Delivered,,Customer not available
2024-12-10,D-1830,OEM-HONDA,Brake Pad Type B,1929,BATCH-2024-0306,MH10-3878,Pradeep Jadhav,VRL Logistics,INV-838539,EWB823036071265,,Returned,05-Nov-2024,Customer not available
2021-08-28,D-2450,OEM-BAJAJ,Wheel Hub Assy,308,BATCH-2024-0360,GJ01-3526,Ganesh Waghmare,TCI Express,INV-226273,EWB649358881636,16207.4,Delivered,17/07/2023,Returned – wrong address
2022-04-08,D-2090,OEM-RENAULT,Brake Pad Type A,510,BATCH-2024-0406,MH13-1329,Rahul Sharma,Self-transport,INV-444403,EWB558742098181,14096.23,Delivered,19-02-2022,Returned – wrong address
2021-08-14,D-2025,OEM-FORD,Brake Disc,1313,BATCH-2021-0302,MH14-9461,Suresh Patil,Mahindra Logistics,INV-738408,EWB267740538631,6125.57,Delivered,2021-10-20,On time
2023-09-10,D-2426,OEM-FORD,Drum Brake Assy,938,BATCH-2024-0366,MH13-2460,Suresh Patil,Safexpress,INV-993132,,22645.18,Delivered,23-11-2024,POD pending
22-11-2023,D-3078,OEM-MARUTI,Disc Brake Caliper,1422,BATCH-2023-0267,MH04-6089,,Safexpress,,EWB120417661105,10016.35,Delivered,2021-04-18,Customer requested reschedule
2023-01-05,D-1795,OEM-MAHINDRA,Brake Shoe,590,BATCH-2021-0137,MH14-5495,Suresh Patil,VRL Logistics,INV-810017,EWB431349698439,,Delayed,10/04/2021,Delayed – vehicle breakdown
2024-03-22,D-3833,OEM-RENAULT,Brake Disc,386,BATCH-2022-0234,MH14-7000,Suresh Patil,TCI Express,INV-986843,EWB502800861039,22331.3,Delayed,2022-04-16,Delayed – vehicle breakdown
08/23/2022,D-2286,OEM-TATA,Brake Pad Type B,1173,BATCH-2023-0126,MH10-4583,Nitin Sawant,Delhivery,INV-848183,EWB544290191974,1243.02,In Transit,10/19/2023,Short delivery – balance next trip
2022-01-26,D-3294,OEM-RENAULT,ABS Sensor Ring,302,BATCH-2024-0357,KA01-1413,Amit Singh,Safexpress,INV-181494,EWB675869808978,11459.68,,08/19/2024,Returned – wrong address
2023-03-11,D-3189,OEM-RENAULT,Disc Brake Caliper,1579,BATCH-2021-0073,MH10-7655,Amit Singh,Gati Ltd,INV-743710,EWB892871529370,,Delivered,05-11-2021,
2021-07-20,D-3882,OEM-FORD,Drum Brake Assy,1702,BATCH-2022-0474,TN07-2636,Nitin Sawant,Delhivery,INV-509338,,7249.48,Delivered,2022-01-11,Customer not available
2022-06-14,D-4243,OEM-BAJAJ,Brake Shoe,1868,BATCH-2023-0161,TN07-1740,Nitin Sawant,Gati Ltd,INV-780482,EWB678367699608,3408.11,,,Customer requested reschedule
2022-01-25,D-3062,OEM-TATA,Brake Disc,573,BATCH-2021-0437,MH13-7394,Ganesh Waghmare,,INV-828937,EWB839633356111,20806.07,Delayed,06-Apr-2021,Returned – wrong address
03/10/2023,D-2654,OEM-FORD,Brake Disc,302,BATCH-2023-0025,MH14-6896,Suresh Patil,,INV-487068,,2314.6,,10/05/2021,On time
10/07/2022,D-4346,OEM-RENAULT,ABS Sensor Ring,1832,BATCH-2024-0201,MH10-7934,Rahul Sharma,Gati Ltd,,EWB409206481670,5951.14,Delivered,06/10/2024,Customer requested reschedule
2024-02-01,D-3288,OEM-HONDA,Wheel Hub Assy,1798,BATCH-2024-0218,MH04-3766,Pradeep Jadhav,VRL Logistics,INV-358162,EWB533047339784,15013.95,Delivered,25-05-2022,Customer not available
2023-05-30,D-4235,OEM-BAJAJ,Brake Pad Type A,1494,BATCH-2021-0303,KA01-1767,Ravi Kumar,Delhivery,INV-234907,,21958.13,Delivered,13-Apr-2024,Customer not available
2021-12-26,D-3624,OEM-TATA,Brake Shoe,86,BATCH-2024-0099,MH12-9329,Vijay Chavan,BlueDart,INV-285800,,3178.43,In Transit,01-Feb-2023,Customer requested reschedule
2021-03-06,D-3239,OEM-TVS,Drum Brake Assy,118,BATCH-2023-0298,MH13-7957,Deepak More,TCI Express,INV-857414,EWB220893783453,6402.8,Delivered,04/30/2022,On time
09-Nov-2024,D-2360,OEM-BAJAJ,Drum Brake Assy,1603,BATCH-2024-0263,TN07-3536,Pradeep Jadhav,Self-transport,INV-984203,EWB519353605548,22448.32,In Transit,20-05-2024,Delayed – vehicle breakdown
24/11/2021,D-1376,OEM-TATA,Disc Brake Caliper,165,BATCH-2021-0083,MH12-6555,,Self-transport,,EWB389096233653,17076.08,Delivered,09-Sep-2022,Customer not available
2024-05-27,D-1327,OEM-SUZUKI,ABS Sensor Ring,1977,BATCH-2022-0273,GJ01-9934,Ravi Kumar,Self-transport,INV-142348,EWB252603451619,18966.02,Delivered,2024-10-31,On time
2021-09-28,D-3109,OEM-HYUNDAI,Disc Brake Caliper,1310,BATCH-2023-0317,TN07-6485,,,INV-124295,EWB763809419488,17267.5,Delivered,11/05/2021,Customer requested reschedule
12/18/2022,D-1781,OEM-HONDA,Brake Shoe,216,BATCH-2022-0318,KA01-7272,Nitin Sawant,Safexpress,INV-723056,EWB182286858870,16008.69,Delayed,2022-08-30,Customer not available
2023-03-15,D-2385,OEM-SUZUKI,Brake Shoe,1888,BATCH-2021-0157,MH13-8891,Rahul Sharma,VRL Logistics,INV-461612,EWB448868719293,1203.37,In Transit,2024-07-07,On time
2024-11-06,D-2378,OEM-HYUNDAI,Brake Shoe,582,BATCH-2021-0167,TN07-3413,Vijay Chavan,,INV-498842,EWB440265336484,24969.7,In Transit,2022-04-13,Returned – wrong address
2021-03-15,D-2932,OEM-MARUTI,Clutch Plate,740,BATCH-2024-0493,MH12-8453,Satish Bhosale,Self-transport,INV-673309,EWB590214313379,1478.93,Delivered,2021-01-31,Customer requested reschedule
2024-06-03,D-2324,OEM-MAHINDRA,Clutch Plate,1801,BATCH-2021-0320,MH04-5648,Pradeep Jadhav,TCI Express,INV-795169,EWB957204825806,1059.49,In Transit,05-Jun-2021,Returned – wrong address
2023-06-12,D-2614,OEM-TVS,Brake Disc,1294,BATCH-2021-0192,MH13-6689,Ravi Kumar,TCI Express,INV-376013,EWB202598933630,24906.01,Delayed,05/03/2023,Customer not available
2023-04-10,D-3835,OEM-TATA,Disc Brake Caliper,898,BATCH-2024-0108,KA01-5316,Pradeep Jadhav,Mahindra Logistics,INV-123933,EWB500133542439,3922.73,Delivered,06/01/2024,Customer requested reschedule
2022-02-02,D-3078,OEM-RENAULT,Brake Shoe,298,BATCH-2021-0437,KA01-2830,Vijay Chavan,BlueDart,INV-172203,EWB842453608921,8084.07,Delivered,17/03/2021,Customer not available
28-03-2023,D-2373,OEM-HYUNDAI,ABS Sensor Ring,781,BATCH-2021-0152,MH14-5893,Vijay Chavan,VRL Logistics,INV-621946,EWB409417335662,16342.96,Delivered,14-Mar-2024,Customer requested reschedule
04/30/2022,D-1891,OEM-TATA,Brake Pad Type A,1410,BATCH-2024-0306,MH04-3664,Satish Bhosale,VRL Logistics,INV-482934,EWB514773817975,,Partial,01-07-2021,On time
2021-08-27,D-4422,OEM-SUZUKI,Disc Brake Caliper,1924,BATCH-2024-0061,TN07-6101,Nitin Sawant,TCI Express,INV-161695,EWB739359700194,13216.11,Returned,30-09-2021,Delayed – vehicle breakdown
2023-09-13,D-1781,OEM-HYUNDAI,Wheel Hub Assy,1989,BATCH-2022-0099,KA01-4617,Pradeep Jadhav,VRL Logistics,INV-629774,EWB572046454066,23161.66,In Transit,2022-11-25,Short delivery – balance next trip
2022-05-04,D-1047,OEM-BAJAJ,Wheel Hub Assy,1427,BATCH-2024-0443,MH14-5769,Rahul Sharma,Mahindra Logistics,INV-742994,EWB140598313813,8008.93,Delivered,01-12-2023,Customer not available
2023-12-25,D-2508,OEM-TATA,Clutch Plate,1427,BATCH-2022-0085,KA01-3511,Nitin Sawant,TCI Express,,EWB429200734324,11637.12,Delivered,17-Mar-2023,Returned – wrong address
2023-02-14,D-2312,OEM-HONDA,Brake Disc,246,BATCH-2024-0115,GJ01-8376,Ravi Kumar,,INV-561899,EWB402073439677,16191.16,,01/03/2024,On time
2021-01-02,D-3425,OEM-MARUTI,Clutch Plate,1394,BATCH-2023-0336,MH13-5931,Nitin Sawant,Self-transport,INV-810906,EWB458090196393,2922.65,In Transit,2024-08-03,Delayed – vehicle breakdown
27/12/2024,D-2051,OEM-TATA,Disc Brake Caliper,655,BATCH-2023-0272,MH13-9226,Nitin Sawant,Self-transport,INV-544994,EWB639260105390,1779.23,Delivered,13/03/2024,Customer not available
2024-10-05,D-3593,OEM-FORD,Clutch Plate,1144,BATCH-2024-0077,MH14-5911,Ravi Kumar,TCI Express,INV-509976,EWB278011277542,12127.73,In Transit,2023-08-27,Returned – wrong address
2021-06-03,D-1506,OEM-HYUNDAI,CV Joint,950,BATCH-2024-0489,MH10-5639,Deepak More,VRL Logistics,,EWB188331375956,15046.28,,25-Nov-2021,Customer not available
2021-08-25,D-1047,OEM-MARUTI,Brake Disc,588,BATCH-2021-0482,TN07-6024,Satish Bhosale,VRL Logistics,INV-743074,EWB728616460187,4625.87,In Transit,05/09/2022,Delayed – vehicle breakdown
2024-07-31,D-1523,OEM-SUZUKI,Drum Brake Assy,937,BATCH-2021-0488,TN07-3463,Suresh Patil,Safexpress,INV-551563,EWB815872958394,14219.62,Delivered,22-Apr-2024,Customer requested reschedule
2022-01-15,D-3041,OEM-FORD,Brake Disc,1198,BATCH-2022-0128,MH14-3951,Amit Singh,Gati Ltd,INV-278717,EWB644615845048,21216.51,Delivered,15-Apr-2023,Delayed – vehicle breakdown
2024-10-11,D-1028,OEM-BAJAJ,CV Joint,614,BATCH-2021-0015,KA01-7642,Vijay Chavan,TCI Express,INV-195499,EWB562391844690,14027.54,Partial,,POD pending
2021-09-06,D-3049,OEM-RENAULT,ABS Sensor Ring,1461,BATCH-2022-0399,MH13-7549,,TCI Express,INV-173636,EWB574094677340,13764.26,Delivered,09/04/2023,Returned – wrong address
2021-05-25,D-1091,OEM-TATA,Wheel Hub Assy,914,BATCH-2024-0284,MH13-4836,Pradeep Jadhav,Safexpress,INV-318256,EWB433113580111,2938.05,Delivered,07/01/2022,Customer requested reschedule
2022-10-15,D-3947,OEM-HYUNDAI,ABS Sensor Ring,173,BATCH-2024-0210,MH12-4241,Amit Singh,BlueDart,INV-419740,EWB379064084896,12589.05,In Transit,,On time
30-Nov-2021,D-3314,OEM-FORD,Wheel Hub Assy,1410,BATCH-2024-0123,MH12-8189,Deepak More,Self-transport,INV-211022,EWB586710498551,8064.27,Delivered,03-Sep-2023,Returned – wrong address
2022-11-09,D-4324,OEM-FORD,Brake Pad Type A,1035,BATCH-2021-0325,KA01-2548,Ravi Kumar,Safexpress,INV-263699,EWB117339559665,7605.18,,13-07-2023,
2024-01-25,D-4447,OEM-SUZUKI,Brake Disc,138,BATCH-2024-0271,MH14-5413,Deepak More,Self-transport,INV-445900,EWB811208192230,9388.33,Partial,11-Jul-2021,Customer requested reschedule
2022-05-01,D-1325,OEM-MAHINDRA,Disc Brake Caliper,1627,BATCH-2022-0311,MH13-3150,Pradeep Jadhav,Self-transport,,EWB167541185050,12619.47,Delivered,26-Feb-2022,Short delivery – balance next trip
31/05/2023,D-2529,OEM-HONDA,Wheel Hub Assy,1909,BATCH-2024-0328,TN07-2721,Ganesh Waghmare,BlueDart,INV-802465,,8065.67,Delivered,19/07/2023,Customer requested reschedule
2021-10-26,D-4465,OEM-HYUNDAI,CV Joint,1052,BATCH-2023-0240,MH12-8755,Nitin Sawant,Gati Ltd,INV-262442,EWB653045445865,24864.73,Delivered,13-Oct-2024,Returned – wrong address
2022-09-13,D-3753,OEM-BAJAJ,Disc Brake Caliper,184,BATCH-2024-0084,GJ01-2061,Vijay Chavan,,INV-527174,EWB432862471679,16827.84,Delivered,10-04-2021,
18/02/2024,D-1104,OEM-HONDA,Wheel Hub Assy,743,BATCH-2021-0137,MH10-3714,Ravi Kumar,Mahindra Logistics,INV-633106,EWB423330780456,16900.38,Delivered,2022-07-28,Short delivery – balance next trip
2024-08-04,D-4128,OEM-HONDA,Brake Pad Type A,78,BATCH-2023-0381,TN07-5560,Ravi Kumar,VRL Logistics,INV-712023,EWB538319251392,19394.54,In Transit,15-03-2021,Short delivery – balance next trip
2024-01-13,D-2132,OEM-MARUTI,Wheel Hub Assy,1939,BATCH-2021-0168,GJ01-2828,Nitin Sawant,Self-transport,INV-648494,EWB476855020356,12660.21,In Transit,19-05-2021,Delayed – vehicle breakdown
2023-08-01,D-1280,OEM-TATA,ABS Sensor Ring,1467,BATCH-2022-0337,MH12-3441,Satish Bhosale,BlueDart,INV-977342,,23045.6,Delivered,05/03/2024,
02-01-2024,D-4253,OEM-FORD,Clutch Plate,185,BATCH-2023-0428,KA01-9372,Amit Singh,Mahindra Logistics,INV-691910,EWB690752953662,19346.6,In Transit,11/14/2023,Delayed – vehicle breakdown
2022-06-11,D-3944,OEM-BAJAJ,Drum Brake Assy,290,BATCH-2022-0324,TN07-6201,Suresh Patil,TCI Express,INV-495507,EWB823229318041,13001.36,Delivered,,Customer requested reschedule
2024-06-23,D-3669,OEM-HYUNDAI,ABS Sensor Ring,356,BATCH-2023-0352,MH04-2918,,VRL Logistics,INV-690409,EWB901032765150,21922.09,In Transit,25-05-2023,POD pending
2021-12-26,D-2108,OEM-HONDA,Brake Shoe,1910,BATCH-2024-0395,MH12-6294,Nitin Sawant,Gati Ltd,INV-562837,EWB859897488847,,Delivered,11/05/2021,Customer requested reschedule
01-May-2021,D-2864,OEM-HONDA,Clutch Plate,739,BATCH-2024-0259,MH12-1948,Ganesh Waghmare,TCI Express,INV-778265,,19452.55,Delivered,04/06/2022,Short delivery – balance next trip
26-Sep-2022,D-4201,OEM-TVS,Clutch Plate,1650,BATCH-2024-0197,GJ01-9083,Pradeep Jadhav,Delhivery,,EWB490065577456,13033.92,Delivered,2024-02-25,Customer requested reschedule
2024-08-28,D-3512,OEM-TATA,Disc Brake Caliper,1641,BATCH-2023-0218,MH12-7733,Suresh Patil,Self-transport,INV-543510,,19557.05,,,POD pending
2022-10-03,D-3047,OEM-MAHINDRA,Disc Brake Caliper,889,BATCH-2021-0247,TN07-8823,Suresh Patil,Delhivery,INV-946621,EWB645786601984,11893.28,Delayed,2022-03-24,Customer requested reschedule
2022-09-19,D-1910,OEM-FORD,Brake Shoe,1369,BATCH-2023-0433,GJ01-6568,Ganesh Waghmare,Safexpress,INV-940976,EWB260095573642,22923.96,,23-01-2022,
2024-04-28,D-3869,OEM-MAHINDRA,CV Joint,263,BATCH-2022-0214,MH13-2509,Pradeep Jadhav,Delhivery,INV-869570,EWB838843247954,9992.15,Delayed,02-05-2022,Delayed – vehicle breakdown
2023-08-29,D-2121,OEM-MAHINDRA,Disc Brake Caliper,652,BATCH-2023-0414,MH04-6649,Rahul Sharma,TCI Express,INV-458562,EWB731178186549,,Returned,23-12-2021,Short delivery – balance next trip
2021-12-08,D-1415,OEM-FORD,Clutch Plate,1183,BATCH-2023-0068,MH14-4572,Amit Singh,VRL Logistics,INV-486143,EWB420688502883,526.23,Delivered,2023-04-27,Customer requested reschedule
21-05-2024,D-4422,OEM-MAHINDRA,Brake Pad Type A,331,BATCH-2023-0174,MH10-2292,,Mahindra Logistics,INV-338568,EWB525158587778,20430.61,Returned,06/08/2021,
2022-02-04,D-1704,OEM-HONDA,ABS Sensor Ring,1047,BATCH-2023-0074,MH12-4059,Pradeep Jadhav,Gati Ltd,INV-591083,EWB230435069414,20151.66,Delivered,23-05-2024,Short delivery – balance next trip
2022-08-20,D-1225,OEM-RENAULT,Disc Brake Caliper,1407,BATCH-2024-0097,MH13-2192,Pradeep Jadhav,Safexpress,INV-652948,EWB223362628531,18382.37,Delivered,23-04-2022,Short delivery – balance next trip
25-Mar-2024,D-1391,OEM-MARUTI,CV Joint,1153,BATCH-2022-0220,KA01-3681,Rahul Sharma,VRL Logistics,INV-856227,EWB160770018907,19133.22,In Transit,01/23/2024,Customer not available
2024-02-13,D-1364,OEM-MARUTI,Wheel Hub Assy,1520,BATCH-2022-0275,KA01-1410,Rahul Sharma,Self-transport,INV-124319,EWB696644516393,19841.96,,20-07-2023,Customer requested reschedule
2021-05-24,D-1189,OEM-TATA,Brake Disc,279,BATCH-2023-0156,MH13-3905,Vijay Chavan,TCI Express,INV-300923,EWB155179143492,1448.55,Delayed,16-Jun-2022,
13-09-2022,D-3664,OEM-HYUNDAI,Disc Brake Caliper,99,BATCH-2021-0439,MH10-3873,Amit Singh,BlueDart,,EWB331830863344,3778.41,Delayed,04/24/2024,On time
29-Nov-2022,D-1543,OEM-HYUNDAI,ABS Sensor Ring,1428,BATCH-2023-0181,MH13-9384,Ganesh Waghmare,Gati Ltd,INV-423118,EWB102826283899,,Delivered,2024-08-24,On time
28-10-2021,D-2799,OEM-TATA,Brake Disc,1860,BATCH-2022-0227,MH14-1503,Vijay Chavan,Delhivery,INV-607260,EWB694222230703,4412.28,In Transit,05/02/2021,Short delivery – balance next trip
2023-02-13,D-1366,OEM-FORD,Brake Disc,1864,BATCH-2021-0344,MH10-3674,Amit Singh,Mahindra Logistics,,EWB204801092956,17614.67,In Transit,05/10/2023,Returned – wrong address
2023-07-08,D-2004,OEM-MARUTI,Brake Shoe,85,BATCH-2024-0331,KA01-2782,Nitin Sawant,Mahindra Logistics,INV-556770,EWB330146079823,17633.77,Delivered,02-06-2023,Short delivery – balance next trip
2021-08-21,D-2348,OEM-MARUTI,Wheel Hub Assy,1807,BATCH-2023-0431,MH12-6004,Vijay Chavan,Safexpress,INV-538620,EWB476425961757,15414.51,,,Customer not available
2022-06-24,D-1313,OEM-BAJAJ,Disc Brake Caliper,961,BATCH-2023-0440,MH14-2358,Satish Bhosale,VRL Logistics,INV-445054,,22806.54,Delivered,14-Nov-2022,Returned – wrong address
2023-02-27,D-4353,OEM-HONDA,Disc Brake Caliper,1009,BATCH-2023-0131,MH04-7285,Ravi Kumar,Self-transport,INV-955906,EWB700190427354,9671.16,Delivered,16-01-2024,Short delivery – balance next trip
2024-07-28,D-4142,OEM-TATA,Brake Disc,1733,BATCH-2024-0134,MH12-4925,Amit Singh,,INV-889274,EWB178303022292,6649.33,Delivered,13/01/2023,Short delivery – balance next trip
14-06-2023,D-2435,OEM-MARUTI,Brake Shoe,1539,BATCH-2024-0408,MH13-3933,Ravi Kumar,Gati Ltd,INV-766566,EWB648657200582,11640.86,Returned,21/03/2023,Customer not available
2024-12-25,D-4164,OEM-HONDA,ABS Sensor Ring,1114,BATCH-2022-0383,KA01-4464,Vijay Chavan,Gati Ltd,INV-640495,EWB354343891270,,Delivered,03/16/2022,Short delivery – balance next trip
2024-07-24,D-3237,OEM-SUZUKI,Brake Pad Type B,1873,BATCH-2021-0495,MH13-8258,Satish Bhosale,Delhivery,INV-298824,EWB662768947277,15331.96,Delivered,2022-11-03,Returned – wrong address
02/01/2023,D-2113,OEM-HONDA,Brake Pad Type B,1944,BATCH-2021-0428,MH10-5656,Ganesh Waghmare,,INV-366950,EWB535275206527,17949.97,Delivered,04/03/2021,Customer requested reschedule
13/05/2024,D-4028,OEM-FORD,Drum Brake Assy,976,BATCH-2022-0166,MH14-3883,Suresh Patil,,INV-125769,EWB187668392627,6819.01,Delivered,03-Jun-2023,Short delivery – balance next trip
04/04/2021,D-1962,OEM-SUZUKI,Brake Shoe,679,BATCH-2021-0066,MH10-1733,Deepak More,Delhivery,INV-385138,EWB552873451146,9107.81,Delivered,,Customer requested reschedule
2024-08-03,D-3269,OEM-BAJAJ,CV Joint,237,BATCH-2022-0306,MH04-6106,Ravi Kumar,Self-transport,INV-218826,EWB238014629734,19308.45,In Transit,,Short delivery – balance next trip
2024-03-24,D-1241,OEM-MAHINDRA,Clutch Plate,1519,BATCH-2021-0041,KA01-5845,Ravi Kumar,Gati Ltd,INV-785267,EWB560242517178,14950.98,Delivered,05/26/2021,Short delivery – balance next trip
2023-08-16,D-1788,OEM-TVS,Brake Disc,1671,BATCH-2022-0336,MH14-4620,Nitin Sawant,Self-transport,INV-677643,EWB603055529440,15656.64,Delivered,2024-12-19,Delayed – vehicle breakdown
2022-02-04,D-3272,OEM-SUZUKI,Drum Brake Assy,776,BATCH-2024-0495,MH04-9235,Nitin Sawant,BlueDart,,EWB116846229578,21449.98,Delivered,31-08-2021,Customer requested reschedule
2023-11-17,D-2790,OEM-TVS,Brake Pad Type B,228,BATCH-2021-0138,MH04-2218,Amit Singh,Mahindra Logistics,INV-144448,EWB939330244991,12402.04,Delayed,,Returned – wrong address
07-06-2024,D-2304,OEM-HONDA,Brake Pad Type A,630,BATCH-2023-0106,MH04-6954,Pradeep Jadhav,Mahindra Logistics,,EWB132472437769,1094.96,Delayed,17-06-2021,Short delivery – balance next trip
21-03-2022,D-1321,OEM-MAHINDRA,Disc Brake Caliper,234,BATCH-2021-0146,KA01-5904,Satish Bhosale,Delhivery,INV-906215,EWB913971836594,10959.55,Returned,02-08-2023,On time
2022-12-31,D-4491,OEM-BAJAJ,Brake Pad Type A,898,BATCH-2024-0427,MH10-9753,Nitin Sawant,Safexpress,INV-570064,EWB955710486258,14077.68,Delivered,23-12-2024,Customer requested reschedule
2021-06-11,D-3811,OEM-TVS,Drum Brake Assy,1824,BATCH-2024-0420,TN07-5141,Vijay Chavan,Safexpress,INV-785085,EWB659442784660,7099.22,Delivered,07/09/2024,POD pending
2023-01-02,D-2218,OEM-MAHINDRA,Disc Brake Caliper,320,BATCH-2021-0149,MH04-5593,Vijay Chavan,TCI Express,INV-876196,EWB523455004479,10992.5,In Transit,04-Nov-2024,Delayed – vehicle breakdown
04/02/2022,D-2439,OEM-HYUNDAI,Clutch Plate,1569,BATCH-2024-0396,MH04-4062,Suresh Patil,Delhivery,INV-291567,EWB461396875305,16321.25,Delivered,01-Jun-2023,Delayed – vehicle breakdown
2023-10-22,D-4308,OEM-TATA,Brake Disc,711,BATCH-2023-0466,MH04-6429,Ganesh Waghmare,Safexpress,INV-587301,EWB898012859443,24577.36,In Transit,08/08/2023,POD pending
2021-09-14,D-2837,OEM-MARUTI,Wheel Hub Assy,101,BATCH-2022-0062,TN07-1078,Satish Bhosale,Delhivery,INV-371190,EWB467744952293,19706.5,Delivered,16-Jul-2022,Customer not available
2023-04-20,D-2284,OEM-MARUTI,ABS Sensor Ring,796,BATCH-2024-0184,MH12-2827,Rahul Sharma,TCI Express,INV-575964,EWB955122669900,22933.38,Delivered,04-Apr-2024,Delayed – vehicle breakdown
2022-08-21,D-3002,OEM-SUZUKI,Brake Disc,357,BATCH-2022-0198,GJ01-8720,Vijay Chavan,Safexpress,INV-124770,EWB913887665849,20439.67,In Transit,03/22/2022,
2023-09-12,D-3397,OEM-MARUTI,Brake Disc,1056,BATCH-2024-0026,MH12-8018,Satish Bhosale,Mahindra Logistics,INV-368692,EWB670183743107,,Delivered,2023-01-01,POD pending
14-03-2022,D-1626,OEM-BAJAJ,Wheel Hub Assy,631,BATCH-2022-0394,GJ01-8915,Ganesh Waghmare,Safexpress,INV-200822,EWB846186273172,23309.12,Delivered,05-02-2023,Customer not available
